trial_id,route,fold,seed,case_id,active,perturbation,axis,relative_l2_vs_FEM,correct_relative_l2_vs_FEM,paired_error_change,prediction_shift_relative_l2,hard_BC_max_abs,correct_reconstruction_max_abs,applicable
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P0_CORRECT,Z,0.05095315473817944,0.05095315473817944,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P0_CORRECT,X,0.06492685160831083,0.06492685160831083,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P0_CORRECT,Y,0.07477496073543144,0.07477496073543144,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P0_CORRECT,Z,0.03887493500707852,0.03887493500707852,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P0_CORRECT,X,0.06077670094670242,0.06077670094670242,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P0_CORRECT,Y,0.07024182413536371,0.07024182413536371,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P0_CORRECT,Z,0.0377789180292821,0.0377789180292821,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P0_CORRECT,X,0.11687913807894133,0.11687913807894133,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P0_CORRECT,Y,0.05011314812331709,0.05011314812331709,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P0_CORRECT,Z,0.05608425050730692,0.05608425050730692,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P0_CORRECT,X,0.055511231587126994,0.055511231587126994,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P0_CORRECT,Y,0.06116186829001897,0.06116186829001897,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P0_CORRECT,Z,0.03368813903734368,0.03368813903734368,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P0_CORRECT,X,0.12086777183079901,0.12086777183079901,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P0_CORRECT,Y,0.0600519026308406,0.0600519026308406,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P0_CORRECT,Z,0.058159162725945165,0.058159162725945165,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P0_CORRECT,X,0.10011575534515464,0.10011575534515464,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P0_CORRECT,Y,0.05690160453599979,0.05690160453599979,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P0_CORRECT,Z,0.056573169565780734,0.056573169565780734,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P0_CORRECT,X,0.09869943125314475,0.09869943125314475,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P0_CORRECT,Y,0.05540730519476211,0.05540730519476211,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P0_CORRECT,Z,0.05579308961264276,0.05579308961264276,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P0_CORRECT,X,0.08161468726954908,0.08161468726954908,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P0_CORRECT,Y,0.061857959346252274,0.061857959346252274,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P0_CORRECT,Z,0.028883487925749053,0.028883487925749053,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P0_CORRECT,X,0.058513401054723635,0.058513401054723635,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P0_CORRECT,Y,0.06571684828197337,0.06571684828197337,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P0_CORRECT,Z,0.03491481780720553,0.03491481780720553,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P0_CORRECT,X,0.07758304789425485,0.07758304789425485,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P0_CORRECT,Y,0.06437996815181608,0.06437996815181608,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P0_CORRECT,Z,0.031871008289378173,0.031871008289378173,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P1_CONSISTENT_NODE_RELABEL,X,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P1_CONSISTENT_NODE_RELABEL,Y,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P1_CONSISTENT_NODE_RELABEL,Z,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.12059337020208945,0.12059337306172085,-2.8596314066708928e-09,2.903733218317939e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.06267578178916745,0.06267577917449886,2.6146685927486146e-09,2.5102593781411997e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.06297006867243865,0.06297005766990985,1.1002528804704426e-08,3.3105033026004094e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.10128141537038704,0.1012814151528862,2.1750083678551135e-10,3.4636360624062945e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.04507489175394732,0.04507489823736129,-6.483413972357965e-09,3.277853863892233e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.05095315567803264,0.05095315473817944,9.398531952697908e-10,4.3330098264959815e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.06492684211349749,0.06492685160831083,-9.494813338339902e-09,2.934004896815168e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.07477496173964335,0.07477496073543144,1.0042119080733158e-09,4.7486105358984787e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.03887492962640226,0.03887493500707852,-5.380676258714967e-09,4.873120929005381e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.06077670467838234,0.06077670094670242,3.731679916463282e-09,2.5215948085133277e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.07024182917705148,0.07024182413536371,5.041687761719871e-09,3.9276622487705026e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.03777892972587456,0.0377789180292821,1.1696592458476651e-08,4.004338052254752e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.116879144126024,0.11687913807894133,6.047082667937076e-09,3.199461389158387e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.0501131487224954,0.05011314812331709,5.991783111336524e-10,2.788272581710771e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.05608425603611449,0.05608425050730692,5.528807571486549e-09,3.453522765539674e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.05551122881421562,0.055511231587126994,-2.772911372739273e-09,2.752068724021228e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.061161871357812835,0.06116186829001897,3.067793866162738e-09,4.311202133067127e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.03368814682052046,0.03368813903734368,7.783176776687828e-09,4.065371967953979e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.12086776762323874,0.12086777183079901,-4.207560272417865e-09,3.138320892048796e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.06005190805751653,0.0600519026308406,5.426675928066338e-09,3.0433523079409497e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.05815916160774631,0.058159162725945165,-1.1181988529562759e-09,3.886981119194388e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.10011575201144228,0.10011575534515464,-3.333712361719421e-09,3.561698918019829e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.05690160691432509,0.05690160453599979,2.3783253005893457e-09,4.620623315076955e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.05657318405214511,0.056573169565780734,1.4486364378896166e-08,6.034722446202068e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P1_CONSISTENT_NODE_RELABEL,X,0.09869942573869568,0.09869943125314475,-5.514449064047966e-09,3.1543316936222254e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.05540730759622326,0.05540730519476211,2.4014611479938885e-09,2.964194720789237e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.05579309840689228,0.05579308961264276,8.794249523047526e-09,3.9864443124315585e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.08161468125127776,0.08161468726954908,-6.01827132573618e-09,2.8340548396954546e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.061857963420339564,0.061857959346252274,4.07408728975156e-09,4.2774993858074595e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.028883472209737783,0.028883487925749053,-1.5716011270150432e-08,3.7359407656367694e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.05851340038949444,0.058513401054723635,-6.652291981157354e-10,2.400404639502085e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.06571685708332539,0.06571684828197337,8.8013520221919e-09,3.988012338140834e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.03491482931552629,0.03491481780720553,1.150832075469399e-08,3.8351851117113256e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,X,0.07758305985745756,0.07758304789425485,1.1963202706244402e-08,2.789431334804249e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,Y,0.06437996307317506,0.06437996815181608,-5.07864102161637e-09,4.985664645573706e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P1_CONSISTENT_NODE_RELABEL,Z,0.03187099475457249,0.031871008289378173,-1.3534805685944118e-08,4.761384957419068e-07,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.1289957915386896,0.12059337306172085,0.008402418476968737,0.04434090852737427,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06499276332675907,0.06267577917449886,0.0023169841522602125,0.01972343400120735,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.06668216277568452,0.06297005766990985,0.003712105105774674,0.020724589005112648,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.10765599712202752,0.1012814151528862,0.006374581969141313,0.04218830540776253,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.04879341021697822,0.04507489823736129,0.00371851197961693,0.017978668212890625,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.052947691886286785,0.05095315473817944,0.0019945371481073434,0.018782995641231537,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.0736286533318006,0.06492685160831083,0.008701801723489777,0.024973733350634575,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.08151205518447362,0.07477496073543144,0.0067370944490421775,0.024668486788868904,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.04140728464949952,0.03887493500707852,0.0025323496424210015,0.01343049667775631,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.06994620149266377,0.06077670094670242,0.00916950054596135,0.02456887811422348,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.07720057698378563,0.07024182413536371,0.006958752848421915,0.023692527785897255,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.040319725006548665,0.0377789180292821,0.002540806977266566,0.013293666765093803,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.1252658324213409,0.11687913807894133,0.008386694342399567,0.04581866413354874,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.05295366469763003,0.05011314812331709,0.0028405165743129387,0.01942596398293972,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.058680377877196904,0.05608425050730692,0.0025961273698899834,0.020944399759173393,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.05606223305669855,0.055511231587126994,0.0005510014695715576,0.02397710457444191,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06737187673428977,0.06116186829001897,0.006210008444270797,0.022375095635652542,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E6_C10_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.03614012805707449,0.03368813903734368,0.002451989019730809,0.01135384663939476,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.1250878580018213,0.12086777183079901,0.0042200861710222776,0.043233584612607956,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06317745674930193,0.0600519026308406,0.0031255541184613336,0.02051832526922226,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E7_C11_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.06082916957742831,0.058159162725945165,0.0026700068514831435,0.020977789536118507,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.10414047516248012,0.10011575534515464,0.004024719817325481,0.04017230123281479,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06003965523231335,0.05690160453599979,0.0031380506963135657,0.019546272233128548,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_A_E8_C12_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.05942243962026947,0.056573169565780734,0.002849270054488734,0.020168237388134003,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.10633157477886719,0.09869943125314475,0.007632143525722446,0.042020075023174286,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.0578249986676669,0.05540730519476211,0.0024176934729047903,0.01956852339208126,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E1_C4_2T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.05874046891093683,0.05579308961264276,0.00294737929829407,0.02044910565018654,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.07744353069142543,0.08161468726954908,-0.004171156578123655,0.025150533765554428,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06567283763505471,0.061857959346252274,0.003814878288802441,0.021668273955583572,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.03127581455058784,0.028883487925749053,0.002392326624838785,0.010612149722874165,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.06407936039358042,0.058513401054723635,0.005565959338856785,0.02324373461306095,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.07161524106620161,0.06571684828197337,0.00589839278422824,0.022769786417484283,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.03733186164788942,0.03491481780720553,0.0024170438406838843,0.013756388798356056,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.07691737266498608,0.07758304789425485,-0.0006656752292687751,0.024006806313991547,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06879635800402406,0.06437996815181608,0.0044163898522079775,0.022898145020008087,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.034288337548446776,0.031871008289378173,0.0024173292590686027,0.011936057358980179,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.1325777259586439,0.12059337306172085,0.01198435289692304,0.06900689005851746,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.0656978224902957,0.06267577917449886,0.003022043315796835,0.0337807834148407,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.06839022589487026,0.06297005766990985,0.005420168224960414,0.03911631926894188,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.1141267269174219,0.1012814151528862,0.012845311764535697,0.058203186839818954,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.05324312008682841,0.04507489823736129,0.008168221849467118,0.02580241486430168,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.05709545717064364,0.05095315473817944,0.006142302432464199,0.03203873708844185,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.08173765960494571,0.06492685160831083,0.016810807996634883,0.03487164527177811,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.08417138033950439,0.07477496073543144,0.009396419604072948,0.03240165114402771,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E3_C6_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.0460880694575083,0.03887493500707852,0.00721313445042978,0.020259663462638855,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.0761831961058002,0.06077670094670242,0.015406495159097776,0.03210954740643501,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.07831482453500802,0.07024182413536371,0.0080730003996443,0.02907685935497284,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_CPLUS_E6_C10_1T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.04316108832602252,0.0377789180292821,0.0053821702967404225,0.017360202968120575,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.12962918141796848,0.11687913807894133,0.012750043339027142,0.06252734363079071,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.05666082190582742,0.05011314812331709,0.006547673782510331,0.029764728620648384,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_C_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.06302896265275865,0.05608425050730692,0.006944712145451726,0.036155641078948975,0.0,1.1920928955078125e-07,True
